age,income,visa_type,language_score,job_experience,country_risk,prior_rejection,funds_available,ties_to_home,rejected
35,24550.0,Work,5.7,9,3,0,176895.0,0.93,0
24,4364.0,Work,7.7,12,3,0,144839.0,0.31,1
21,6686.0,Work,8.5,18,1,0,82845.0,0.87,0
43,164256.0,Student,6.6,1,1,1,126636.0,0.74,0
22,35540.0,Student,7.1,4,2,0,15867.0,0.52,0
33,73484.0,Student,8.9,13,3,0,114627.0,0.53,0
52,87411.0,Tourist,5.3,23,1,0,18751.0,0.69,0
43,5036.0,Tourist,5.8,20,3,0,18850.0,0.3,1
35,13217.0,Work,7.9,22,3,0,34939.0,0.53,0
46,61177.0,Student,5.7,20,2,1,6470.0,0.93,0
40,6481.0,Student,6.5,24,3,0,94367.0,0.76,0
31,11940.0,Student,4.3,23,2,1,73024.0,0.41,1
32,10107.0,Work,6.8,7,1,0,51412.0,0.88,0
50,7280.0,Work,7.1,0,1,0,30013.0,0.81,0
42,18120.0,Tourist,4.4,4,1,1,26627.0,0.35,1
38,10628.0,Work,5.2,24,3,0,63212.0,0.97,0
34,12115.0,Student,6.2,10,2,0,31850.0,0.88,0
40,32948.0,Student,7.9,7,3,0,11931.0,0.4,0
34,98433.0,Student,4.1,16,3,0,27671.0,0.91,0
31,69346.0,Student,5.7,24,2,0,61220.0,0.95,0
46,28699.0,Tourist,4.0,9,3,0,8351.0,0.66,0
37,257576.0,Work,6.6,13,1,0,119682.0,0.5,0
47,59190.0,Student,6.5,0,1,0,140283.0,0.69,0
36,73626.0,Student,7.8,4,3,0,212542.0,0.78,0
56,17248.0,Work,4.0,14,3,0,26040.0,0.48,1
30,12334.0,Work,7.8,9,2,0,27227.0,0.5,0
35,38717.0,Work,8.5,14,1,0,7400.0,0.84,0
40,85761.0,Student,5.6,0,3,0,6980.0,0.77,0
50,28614.0,Work,5.7,23,2,0,20756.0,0.55,0
56,8521.0,Student,4.0,10,2,0,29772.0,0.56,1
57,3212.0,Work,6.1,17,1,0,15165.0,0.81,0
35,2054.0,Student,7.1,5,2,0,38028.0,0.54,0
26,23478.0,Student,4.6,1,2,0,8918.0,0.52,0
50,74903.0,Student,7.3,1,1,0,77132.0,0.84,0
49,696.0,Student,5.8,16,1,0,62741.0,0.59,0
34,8855.0,Student,7.4,21,2,0,14530.0,0.85,0
36,6933.0,Tourist,5.3,4,1,0,3072.0,0.86,0
44,38906.0,Student,7.9,19,3,0,9547.0,0.97,0
23,8101.0,Work,6.7,13,1,0,49711.0,0.75,0
52,3478.0,Work,6.7,11,3,0,60818.0,0.79,0
54,8835.0,Student,6.4,3,1,0,66760.0,0.6,0
51,6985.0,Work,8.2,8,3,0,3392.0,0.73,0
37,22460.0,Tourist,6.8,17,1,0,25540.0,0.44,0
42,15960.0,Student,4.8,9,3,0,489591.0,0.76,0
21,42776.0,Tourist,7.1,6,3,0,34497.0,0.94,0
27,21821.0,Tourist,6.6,4,3,0,18691.0,0.43,0
27,100957.0,Tourist,4.3,14,1,0,307330.0,0.67,0
41,11250.0,Student,6.9,12,1,1,90044.0,0.46,1
38,55835.0,Work,4.4,13,1,0,23578.0,0.36,0
28,35482.0,Work,7.6,24,2,0,184619.0,0.36,0
44,14142.0,Student,7.3,3,2,1,23606.0,0.45,1
33,61820.0,Work,6.5,5,1,0,6854.0,0.54,0
43,6612.0,Tourist,7.7,14,2,0,6540.0,0.45,0
47,141458.0,Tourist,5.4,12,1,0,48252.0,0.85,0
33,6874.0,Student,6.2,12,2,1,239923.0,0.35,1
24,2948.0,Student,4.1,17,3,0,82940.0,0.33,1
33,2623.0,Student,8.9,16,2,0,20076.0,0.43,0
52,25251.0,Student,4.3,0,2,0,201120.0,0.46,0
33,9450.0,Work,4.5,3,3,0,189870.0,0.77,0
57,28908.0,Work,6.5,10,3,0,72240.0,0.3,1
29,4213.0,Work,5.9,24,3,0,162048.0,0.94,0
52,45728.0,Tourist,6.7,18,2,0,96449.0,0.5,0
38,29030.0,Student,8.2,12,3,0,70060.0,0.37,0
53,11090.0,Work,4.8,15,1,0,22400.0,0.97,0
34,56234.0,Work,7.2,18,1,0,73969.0,0.93,0
49,52187.0,Tourist,4.1,14,3,0,177446.0,0.36,0
58,25289.0,Tourist,8.0,11,2,0,13761.0,0.61,0
23,83360.0,Work,8.1,22,1,0,404560.0,0.74,0
41,116512.0,Tourist,5.9,7,2,0,12501.0,0.85,0
44,6749.0,Work,4.9,21,2,0,110227.0,0.99,0
37,120413.0,Tourist,8.1,0,1,0,11021.0,0.83,0
42,5718.0,Work,8.5,21,1,0,66982.0,0.68,0
19,70074.0,Student,4.4,7,1,0,41190.0,0.32,0
26,91200.0,Tourist,6.9,4,3,0,41588.0,0.44,0
45,16950.0,Student,8.7,23,3,0,92712.0,0.91,0
55,20335.0,Tourist,7.2,0,1,0,16920.0,0.58,0
20,14065.0,Work,8.1,11,1,0,6568.0,0.37,0
37,6396.0,Work,5.1,3,3,0,19473.0,0.86,0
23,8462.0,Student,4.5,14,1,0,241283.0,0.39,1
56,46394.0,Student,5.9,8,3,0,18902.0,0.5,1
50,79503.0,Tourist,6.0,9,1,0,81263.0,0.32,0
18,21555.0,Student,7.9,20,3,0,85090.0,0.51,0
54,4841.0,Tourist,6.0,12,2,0,81673.0,0.87,0
23,3947.0,Work,5.2,9,3,0,188573.0,0.61,0
51,18785.0,Work,8.4,9,1,0,66712.0,0.45,0
32,9983.0,Work,7.9,13,1,0,44915.0,0.64,0
43,130525.0,Student,7.3,18,2,0,60459.0,0.3,0
31,7681.0,Work,5.0,18,3,0,16419.0,0.79,0
24,53964.0,Work,5.0,24,1,0,324719.0,0.3,0
48,8683.0,Tourist,6.5,0,1,0,14782.0,0.52,0
41,14397.0,Work,6.7,21,3,0,4351.0,0.43,1
48,28516.0,Student,5.3,21,2,0,89322.0,0.96,0
46,48020.0,Tourist,4.6,23,2,0,297067.0,0.39,0
59,41516.0,Work,5.8,7,2,0,4397.0,0.73,0
49,9511.0,Work,6.1,16,1,0,6886.0,0.56,0
34,25604.0,Work,4.3,22,3,1,26001.0,0.81,1
31,12554.0,Work,6.8,9,1,0,1246.0,0.54,0
57,2574.0,Work,4.0,0,2,0,124809.0,0.37,1
53,31051.0,Work,4.8,7,2,0,29104.0,0.33,0
41,146394.0,Student,4.7,4,1,0,38212.0,0.99,0
44,223301.0,Work,7.4,1,1,0,24545.0,0.97,0
42,35457.0,Student,6.4,18,2,0,27935.0,0.45,0
49,32141.0,Work,8.2,24,3,0,148554.0,0.36,0
35,433.0,Student,5.3,1,3,0,49864.0,0.73,1
35,1317164.0,Student,5.1,19,2,0,119903.0,0.78,0
54,188425.0,Tourist,8.0,22,2,0,12351.0,0.81,0
43,68782.0,Work,6.2,23,2,0,15565.0,0.94,0
26,24538.0,Work,5.4,10,3,0,37618.0,0.48,0
52,776.0,Work,6.1,2,2,0,33562.0,0.46,0
25,28954.0,Student,6.1,8,1,0,149042.0,0.35,0
37,23101.0,Work,6.9,7,2,0,77083.0,0.41,0
59,2660.0,Tourist,4.2,5,3,0,31650.0,0.75,1
39,43142.0,Student,5.2,13,3,0,52350.0,0.64,0
36,140775.0,Work,6.3,7,2,0,13729.0,0.8,0
47,36711.0,Student,6.7,14,1,0,11776.0,0.74,0
45,36532.0,Student,4.8,23,3,0,5864.0,0.79,0
52,40225.0,Tourist,5.0,2,2,0,661501.0,0.67,0
28,13573.0,Work,7.6,22,2,0,32826.0,0.96,0
48,68700.0,Student,7.9,7,1,0,31327.0,0.77,0
56,216575.0,Student,4.4,21,2,0,60345.0,0.79,0
53,23433.0,Work,9.0,15,2,0,38540.0,0.92,0
47,7094.0,Work,6.2,5,1,0,52013.0,0.73,0
40,2756.0,Student,6.9,6,2,0,29245.0,0.46,0
36,46696.0,Work,7.0,12,3,0,117072.0,0.6,0
29,55344.0,Work,5.7,19,2,0,271881.0,0.81,0
32,38022.0,Student,6.7,8,2,0,74586.0,0.95,0
48,15469.0,Work,6.9,18,2,0,295409.0,0.64,0
54,33379.0,Student,7.8,6,1,0,139326.0,0.46,0
54,9863.0,Student,7.3,15,1,0,19952.0,0.52,0
32,7584.0,Student,6.2,24,2,0,10249.0,0.6,0
46,4942.0,Student,5.0,23,2,1,3488.0,0.81,1
43,5020.0,Tourist,4.1,6,2,0,29983.0,0.37,0
19,48809.0,Work,7.3,14,2,1,46456.0,0.33,1
37,14707.0,Tourist,6.4,4,1,0,56336.0,1.0,0
32,7926.0,Work,8.8,1,2,0,22747.0,0.55,0
21,2856.0,Student,4.5,1,1,0,93680.0,0.48,1
39,60270.0,Student,4.4,19,1,0,341499.0,0.74,0
55,109603.0,Tourist,4.9,4,3,0,73728.0,0.95,0
40,4740.0,Student,5.9,11,3,0,13814.0,0.61,0
43,18270.0,Work,4.9,3,2,1,244776.0,0.87,0
28,5438.0,Work,6.3,17,3,0,7191.0,0.49,1
45,17807.0,Student,5.7,19,2,0,48285.0,0.67,0
19,54823.0,Student,9.0,10,1,0,4708.0,0.69,0
25,249573.0,Student,8.8,20,2,1,12665.0,0.46,1
46,11265.0,Student,5.8,19,3,0,67033.0,0.7,0
28,62936.0,Student,8.0,5,3,0,14915.0,0.7,0
54,65283.0,Work,5.2,12,3,0,37774.0,0.71,0
35,17559.0,Work,4.3,22,3,0,10838.0,0.58,0
31,125511.0,Work,4.2,4,2,0,91019.0,0.74,0
27,13473.0,Student,4.1,24,2,0,12231.0,0.54,0
52,42324.0,Work,7.7,3,1,0,23228.0,0.57,0
26,9317.0,Student,5.7,9,1,0,1273.0,0.33,0
52,48887.0,Tourist,8.1,1,3,0,28433.0,0.97,0
28,42058.0,Work,8.4,7,3,0,55348.0,0.8,0
29,130750.0,Student,5.5,19,3,0,52731.0,0.82,0
20,345712.0,Student,5.4,19,1,0,64450.0,0.85,0
56,87007.0,Work,5.5,2,2,0,9702.0,0.8,0
31,60234.0,Work,6.4,8,3,0,163692.0,0.91,0
45,12259.0,Student,4.1,19,2,1,59869.0,0.32,1
28,736.0,Work,4.1,1,2,0,15739.0,0.37,1
56,154424.0,Student,7.7,16,2,0,81495.0,0.59,0
42,356566.0,Student,8.0,0,2,0,95688.0,0.9,0
38,35224.0,Student,5.0,23,1,0,3634.0,0.5,0
27,4870.0,Tourist,7.0,16,3,0,39890.0,0.82,0
32,173997.0,Student,5.1,4,3,0,140243.0,0.49,1
36,115569.0,Work,7.7,12,3,0,11925.0,1.0,0
39,1037.0,Work,6.1,7,3,1,231735.0,0.89,1
38,27190.0,Student,8.1,6,3,0,31095.0,0.62,0
49,31704.0,Tourist,8.7,22,1,0,12347.0,0.92,0
40,1985.0,Work,6.8,13,2,0,21830.0,0.72,0
30,4366.0,Student,8.5,7,2,0,10690.0,0.39,0
22,113249.0,Work,4.2,10,1,0,10305.0,0.76,0
21,24455.0,Tourist,6.3,2,1,0,13708.0,0.66,0
45,5298.0,Tourist,6.5,4,1,0,10850.0,0.44,0
31,8070.0,Work,6.1,17,2,1,76841.0,0.36,1
25,3635.0,Work,5.6,4,1,0,28396.0,0.92,0
26,24665.0,Student,7.6,12,1,0,39913.0,0.57,0
52,68081.0,Tourist,6.8,4,2,0,26218.0,0.92,0
54,128670.0,Student,4.4,1,1,0,41116.0,0.82,0
38,8087.0,Student,8.8,12,2,1,36894.0,0.32,1
35,12956.0,Tourist,8.4,5,1,0,7391.0,0.87,0
50,46711.0,Student,5.8,16,3,0,84443.0,0.46,0
25,91942.0,Work,5.2,7,1,1,44848.0,0.59,0
34,38414.0,Work,7.1,16,3,1,30725.0,0.55,1
48,147458.0,Tourist,4.2,18,3,0,20413.0,0.31,0
51,336165.0,Student,6.5,14,3,0,13035.0,0.9,0
23,1910.0,Work,7.4,0,1,0,6395.0,0.79,0
39,215028.0,Student,6.0,17,3,0,9835.0,0.63,0
31,154485.0,Student,8.9,6,2,0,11498.0,0.57,0
20,3777.0,Tourist,7.6,6,1,1,223495.0,0.97,1
29,44164.0,Work,8.7,15,3,0,32158.0,0.91,0
53,57180.0,Student,8.5,10,1,0,7765.0,0.99,0
29,4295.0,Student,4.7,4,3,0,205794.0,0.53,1
19,20098.0,Student,7.3,20,2,0,98779.0,0.74,0
19,27850.0,Work,7.0,13,1,0,45261.0,0.51,0
32,4359.0,Student,4.3,22,2,0,36495.0,0.34,1
40,13248.0,Student,5.6,9,1,1,4415.0,0.89,1
46,180190.0,Student,6.7,4,2,0,48134.0,0.6,0
34,275126.0,Tourist,6.7,23,1,0,59990.0,0.91,0
49,4208.0,Work,8.1,18,3,0,65169.0,0.61,0
24,405.0,Work,6.9,17,1,1,18992.0,0.33,1
47,140933.0,Student,6.3,3,3,0,77367.0,0.33,0
45,338954.0,Work,7.8,22,3,0,92011.0,0.79,0
31,82055.0,Tourist,6.9,8,2,1,11645.0,0.81,0
47,14321.0,Work,8.4,18,1,0,48302.0,0.99,0
34,4335.0,Student,8.5,10,2,0,12879.0,0.6,0
49,55557.0,Tourist,7.0,2,2,1,33619.0,0.87,0
23,107154.0,Work,6.8,10,2,1,1778.0,0.51,0
41,8187.0,Student,7.5,6,2,0,66255.0,0.47,0
23,33276.0,Work,7.6,16,1,0,8239.0,0.32,0
44,11475.0,Student,7.6,22,1,0,86053.0,0.67,0
35,68248.0,Student,7.1,17,2,0,79541.0,0.47,0
41,1004.0,Tourist,7.8,14,2,0,453010.0,0.72,0
54,39935.0,Work,4.7,16,2,0,2145.0,0.53,0
41,12722.0,Work,8.1,24,1,0,43731.0,0.81,0
55,343899.0,Tourist,5.6,16,3,0,16055.0,0.75,0
51,35171.0,Work,8.4,23,3,0,36973.0,0.96,0
57,63679.0,Work,4.7,9,2,0,12883.0,0.64,0
32,5352.0,Tourist,4.0,14,2,0,3785.0,0.48,0
28,15801.0,Work,4.1,22,1,0,373531.0,0.61,0
39,39805.0,Student,5.1,15,3,0,44023.0,0.97,0
41,12847.0,Tourist,4.6,14,1,0,9487.0,0.72,0
18,15315.0,Student,6.8,8,2,0,23712.0,0.73,0
35,32678.0,Student,6.2,20,2,0,24975.0,0.97,0
29,1686.0,Student,7.0,18,1,0,131023.0,0.98,0
45,10030.0,Work,5.0,0,3,0,36740.0,0.96,1
57,71912.0,Tourist,7.8,1,1,0,42719.0,0.66,0
24,12204.0,Work,7.1,5,2,0,47118.0,0.8,0
40,732969.0,Student,5.1,23,1,0,29961.0,0.56,0
38,25238.0,Student,6.0,8,2,0,172460.0,0.95,0
51,1369.0,Work,7.6,23,3,0,34983.0,0.92,0
28,42865.0,Student,7.4,17,3,1,102871.0,0.79,1
39,4519.0,Work,6.8,0,2,1,59669.0,0.4,1
59,36680.0,Work,8.9,9,1,0,180480.0,0.55,0
52,9428.0,Work,4.7,3,2,0,39708.0,0.95,0
46,10414.0,Work,6.4,13,2,0,42484.0,0.87,0
59,104061.0,Student,7.1,20,1,1,37188.0,0.39,1
45,2048.0,Work,9.0,5,1,0,62714.0,0.97,0
35,10637.0,Student,6.7,19,1,0,10580.0,0.38,0
31,8995.0,Student,6.2,4,1,0,38003.0,0.31,0
35,163662.0,Work,8.6,14,1,0,6984.0,0.63,0
45,13051.0,Student,6.5,23,1,0,31920.0,0.93,0
41,5365.0,Student,8.7,9,1,0,24835.0,0.39,0
25,31159.0,Student,7.8,2,3,0,55493.0,0.34,0
59,5759.0,Work,4.8,16,1,0,66983.0,0.85,0
25,7158.0,Student,4.8,8,3,0,8984.0,0.63,1
21,62018.0,Student,5.6,8,3,1,23433.0,1.0,1
44,299.0,Student,4.3,14,2,1,273468.0,0.39,1
53,5187.0,Work,6.7,17,2,0,19553.0,0.33,0
22,7981.0,Work,8.3,2,1,0,48530.0,0.5,0
50,223617.0,Work,6.0,7,1,0,59892.0,0.37,0
51,42959.0,Work,7.2,2,2,0,2509.0,0.35,0
47,21003.0,Work,8.9,18,3,0,19058.0,1.0,0
25,18868.0,Tourist,5.0,21,2,0,23084.0,0.93,0
56,26508.0,Student,5.8,12,1,0,92364.0,0.67,0
43,31838.0,Work,4.1,21,2,0,144117.0,0.33,0
54,26590.0,Work,5.2,15,2,0,14365.0,0.89,0
51,408342.0,Work,7.9,6,2,0,5503.0,0.56,0
24,11398.0,Work,7.3,19,1,0,343981.0,0.81,0
57,28612.0,Tourist,7.9,4,2,0,511094.0,0.82,0
45,23318.0,Tourist,6.1,18,2,0,7598.0,0.92,0
56,90122.0,Work,7.7,1,3,0,3977.0,1.0,1
56,7787.0,Work,7.0,2,1,1,17070.0,0.94,1
45,12705.0,Work,5.6,2,1,0,36946.0,0.84,0
31,2281.0,Work,6.1,1,3,0,108472.0,0.54,1
55,96812.0,Tourist,6.7,15,1,0,20463.0,0.93,0
21,2243.0,Work,8.8,16,2,0,21689.0,0.5,0
59,49481.0,Student,8.7,15,3,0,28268.0,0.75,1
35,274208.0,Work,8.9,15,1,0,15043.0,0.99,0
42,395776.0,Work,4.1,18,2,0,3598.0,0.93,0
24,13920.0,Tourist,7.6,16,2,0,42436.0,0.69,0
55,13111.0,Tourist,8.5,23,2,0,12933.0,0.38,0
45,19709.0,Tourist,7.7,4,2,0,346779.0,0.85,0
22,85060.0,Work,6.1,11,1,0,4321.0,0.7,0
20,18067.0,Student,7.6,21,3,0,52155.0,0.71,0
48,14609.0,Work,6.2,11,3,0,46032.0,0.68,0
59,110091.0,Student,7.6,6,1,0,21348.0,0.53,0
37,23518.0,Tourist,7.9,6,3,0,28480.0,0.38,0
36,17507.0,Work,8.2,3,2,0,301020.0,0.5,0
28,5918.0,Tourist,7.6,5,1,0,21996.0,0.86,0
57,102801.0,Student,4.8,15,2,0,92746.0,0.35,1
20,31908.0,Student,8.7,7,2,0,72864.0,0.76,0
40,21643.0,Work,5.1,5,1,1,254419.0,0.52,0
24,1349.0,Student,5.8,22,1,0,6734.0,0.53,0
40,92203.0,Work,6.1,18,3,1,24027.0,0.67,1
24,4018.0,Work,7.6,24,3,1,11408.0,0.58,1
51,43385.0,Work,7.5,9,1,0,62799.0,0.88,0
59,6851.0,Student,8.8,15,2,0,12521.0,0.91,0
36,4404.0,Tourist,4.9,1,1,1,84199.0,0.86,1
26,88630.0,Work,6.3,13,2,0,38820.0,0.94,0
35,25655.0,Tourist,5.0,10,1,0,15309.0,0.67,0
58,23425.0,Student,7.4,23,2,0,7792.0,0.54,0
59,410760.0,Student,5.1,23,3,0,72141.0,0.48,1
42,401336.0,Tourist,8.3,1,2,0,221504.0,0.88,0
31,15208.0,Student,8.9,24,1,0,23357.0,0.49,0
42,3100.0,Work,5.6,2,3,0,61807.0,0.79,0
36,183637.0,Tourist,7.7,21,2,0,7798.0,0.54,0
56,2931.0,Work,6.7,10,1,0,3076.0,0.67,0
32,44927.0,Student,5.8,3,1,0,8744.0,0.9,0
33,14738.0,Student,5.0,13,1,0,67485.0,0.42,1
44,24686.0,Work,7.6,4,3,0,3394.0,0.51,0
57,138612.0,Work,4.8,2,1,1,86646.0,0.35,1
27,6766.0,Student,5.4,7,2,0,7459.0,0.55,0
21,8846.0,Work,8.6,9,2,0,20781.0,0.79,0
36,68671.0,Work,6.5,11,1,0,209773.0,0.69,0
45,322297.0,Tourist,8.3,7,1,1,22815.0,0.54,0
38,901000.0,Student,7.8,22,3,0,8734.0,0.61,0
31,2499.0,Work,5.9,6,1,0,9642.0,0.46,0
50,11738.0,Tourist,5.1,1,3,0,203995.0,0.75,0
27,4688.0,Work,4.5,11,3,0,94054.0,0.41,1
36,78419.0,Work,8.8,21,2,0,61342.0,0.49,0
47,24132.0,Student,5.6,19,2,0,68673.0,0.8,0
39,82181.0,Student,7.4,10,2,0,85698.0,0.52,0
20,12177.0,Work,7.7,8,2,0,43892.0,0.82,0
54,62899.0,Student,5.0,4,1,0,8620.0,0.39,0
58,16841.0,Tourist,7.5,5,3,0,12877.0,0.79,1
35,27265.0,Tourist,4.0,6,2,0,14595.0,0.63,0
28,9280.0,Student,6.1,13,1,0,4529.0,0.66,0
19,169408.0,Student,5.8,17,3,0,11433.0,0.63,0
29,3314.0,Tourist,8.7,14,3,0,11098.0,0.48,1
23,18572.0,Work,8.9,0,3,0,310336.0,0.75,0
57,318484.0,Work,5.4,15,1,1,21059.0,0.52,1
46,149339.0,Work,7.1,14,1,0,27413.0,0.61,0
47,6218.0,Student,7.7,21,3,0,30587.0,0.5,0
19,6711.0,Tourist,5.0,8,1,0,3905.0,0.57,0
26,47625.0,Work,7.4,6,3,0,254249.0,0.3,0
19,58390.0,Student,5.3,11,2,0,162039.0,0.65,0
46,131250.0,Student,4.8,8,2,0,21899.0,0.66,0
50,2660.0,Tourist,8.3,11,2,0,7240.0,0.67,0
27,158529.0,Work,6.5,10,2,0,28459.0,0.64,0
51,5698.0,Student,5.5,2,2,0,34590.0,0.6,0
25,163082.0,Student,6.0,12,1,0,54644.0,0.77,0
54,1952.0,Student,6.1,4,3,0,89546.0,0.44,1
50,4143.0,Tourist,7.9,21,3,0,104225.0,0.7,0
23,291129.0,Work,8.4,21,1,1,322478.0,0.93,0
57,316177.0,Work,6.4,20,1,0,5881.0,0.38,0
36,25604.0,Tourist,5.6,17,1,0,28018.0,0.41,0
49,13441.0,Work,7.6,10,2,0,8877.0,0.91,0
44,21502.0,Work,8.5,2,3,0,22736.0,0.93,0
18,41031.0,Tourist,4.6,21,1,0,19148.0,0.84,0
50,46968.0,Student,8.0,8,2,0,73024.0,0.35,0
57,14156.0,Tourist,6.8,7,1,0,207262.0,0.37,1
49,1208.0,Student,8.3,23,1,0,12804.0,0.91,0
22,9744.0,Work,6.6,7,2,0,38416.0,1.0,0
34,2138.0,Student,8.3,12,1,0,7395.0,0.88,0
25,69475.0,Tourist,6.8,10,3,0,32342.0,0.96,0
59,38305.0,Work,4.7,5,2,0,83013.0,0.95,0
51,18641.0,Student,4.0,12,1,0,74326.0,0.49,0
26,15121.0,Student,7.1,10,3,0,73666.0,0.6,0
40,420482.0,Work,7.0,13,2,0,8055.0,0.9,0
52,122957.0,Work,5.1,13,2,0,201182.0,0.59,0
24,29971.0,Work,8.3,18,1,0,36854.0,0.52,0
32,9827.0,Tourist,8.3,4,3,0,4326.0,0.35,1
37,152512.0,Tourist,8.0,14,2,0,235002.0,0.5,0
42,25997.0,Work,8.7,12,2,0,264271.0,0.99,0
20,8329.0,Work,6.5,23,1,0,153141.0,0.95,0
41,9083.0,Student,7.5,15,1,0,2324.0,0.89,0
51,59444.0,Tourist,8.5,18,1,0,40355.0,0.83,0
39,91902.0,Student,6.3,16,1,0,88524.0,0.49,0
28,57148.0,Student,7.1,15,2,1,17161.0,0.48,1
25,59062.0,Work,6.6,13,2,0,13766.0,0.65,0
56,13955.0,Tourist,8.9,16,3,0,127065.0,0.69,1
52,9737.0,Work,6.2,6,2,0,137288.0,0.58,0
55,27526.0,Tourist,5.6,5,1,0,8355.0,0.69,0
25,19476.0,Student,7.1,4,3,0,91967.0,0.64,0
54,4909.0,Work,5.4,23,1,0,215214.0,0.73,0
44,20986.0,Student,8.3,23,1,0,21429.0,0.67,0
45,62004.0,Work,8.5,0,2,0,14284.0,0.45,0
57,12264.0,Work,5.7,15,2,0,14173.0,0.67,0
51,238203.0,Work,5.8,22,1,0,36264.0,0.67,0
49,3369.0,Student,4.4,13,2,0,32114.0,0.34,1
32,6398.0,Work,5.3,1,1,0,37443.0,0.48,1
34,9328.0,Student,4.3,3,1,1,99692.0,0.72,1
50,75640.0,Student,7.8,0,2,0,54595.0,0.59,0
33,30290.0,Student,4.9,1,1,0,182530.0,0.86,0
46,5831.0,Student,4.4,8,1,0,174940.0,0.34,1
26,1328.0,Student,4.8,0,2,0,26950.0,0.39,1
50,3714.0,Student,5.9,22,1,0,78976.0,0.99,0
46,1588.0,Student,6.1,19,3,0,61633.0,0.74,0
30,81651.0,Work,8.5,22,2,1,220110.0,0.72,0
38,4498.0,Work,5.4,15,3,1,4007.0,0.84,1
38,61135.0,Tourist,7.6,13,3,0,57110.0,0.53,0
22,49797.0,Work,8.5,22,2,0,3716.0,0.76,0
27,131582.0,Student,8.3,12,2,0,53861.0,0.62,0
23,7540.0,Work,5.0,18,3,0,635349.0,0.55,0
30,40420.0,Student,5.4,14,1,0,18130.0,0.42,0
18,26437.0,Work,4.3,17,3,0,9839.0,0.36,0
37,26548.0,Student,6.4,2,3,0,134647.0,0.31,0
25,21407.0,Work,6.0,14,1,0,359740.0,0.51,0
27,77876.0,Work,6.7,14,2,0,15571.0,0.31,0
26,66095.0,Tourist,6.3,4,1,0,32867.0,0.49,0
58,21943.0,Student,7.7,12,3,0,517988.0,0.74,1
20,11058.0,Tourist,7.3,23,1,0,5714.0,0.41,0
28,9306.0,Work,6.1,24,2,0,2119.0,0.62,0
29,23229.0,Tourist,4.2,19,3,0,48316.0,0.4,0
27,30722.0,Work,5.7,15,2,0,14823.0,0.55,0
42,19203.0,Work,5.6,21,3,0,57219.0,0.91,0
42,3173.0,Work,4.4,19,2,0,110901.0,0.78,0
28,13947.0,Tourist,5.5,14,3,0,40812.0,0.82,0
53,9990.0,Work,8.9,13,3,0,338320.0,0.63,0
56,22530.0,Work,8.1,8,1,0,31869.0,0.94,0
43,988790.0,Work,8.0,20,2,1,107431.0,0.4,1
31,41992.0,Work,8.2,17,3,0,37103.0,0.38,0
56,146292.0,Tourist,8.3,16,3,0,36155.0,0.52,1
57,7894.0,Student,5.6,4,1,1,62813.0,0.37,1
18,22762.0,Student,5.6,14,3,0,11770.0,0.51,0
21,139109.0,Work,5.7,23,1,0,4666.0,0.7,0
47,2058.0,Work,8.1,10,3,0,146991.0,0.58,0
29,15520.0,Student,8.0,21,1,0,109491.0,0.61,0
52,55881.0,Work,4.1,11,3,0,127736.0,0.41,0
30,19754.0,Work,8.7,6,1,0,23324.0,0.61,0
48,9397.0,Student,5.4,24,1,0,44647.0,0.94,0
55,10223.0,Work,7.1,19,2,0,33257.0,0.34,0
40,35351.0,Tourist,7.2,20,1,0,25601.0,0.78,0
21,2089.0,Work,4.6,8,2,0,3498.0,0.74,0
33,26554.0,Work,7.5,2,1,0,509594.0,0.86,0
24,65433.0,Student,6.7,16,2,0,62346.0,0.72,0
39,12795.0,Tourist,7.1,23,2,0,104025.0,0.58,0
46,2122.0,Work,6.2,8,1,0,38780.0,0.85,0
28,10218.0,Work,8.0,10,1,1,20873.0,0.55,1
50,18294.0,Student,7.2,13,3,0,38972.0,0.48,0
46,4382.0,Work,5.0,9,1,0,60780.0,0.68,0
56,23062.0,Work,7.8,3,2,0,90007.0,0.96,0
29,28512.0,Tourist,6.5,15,1,0,40392.0,0.68,0
24,133770.0,Student,4.2,15,2,0,21971.0,1.0,0
56,17199.0,Student,6.0,11,3,0,31856.0,0.86,1
59,26045.0,Student,6.0,5,3,0,98262.0,0.9,1
43,9639.0,Work,8.0,6,1,0,13355.0,0.8,0
57,10767.0,Student,5.2,22,1,0,146855.0,0.55,1
26,63341.0,Tourist,6.3,7,1,1,246139.0,0.64,0
58,15495.0,Student,4.3,5,3,0,12361.0,0.8,1
51,76108.0,Work,8.4,6,3,0,82513.0,0.51,0
30,20534.0,Work,6.2,8,1,0,20780.0,0.9,0
53,3961.0,Work,8.3,15,1,0,4467.0,0.64,0
42,7790.0,Tourist,7.4,21,2,0,65255.0,0.78,0
41,828676.0,Work,5.6,12,1,0,72509.0,0.65,0
34,18945.0,Student,7.6,14,3,0,49224.0,0.98,0
19,1953.0,Student,6.3,17,3,0,141405.0,0.61,0
30,3994.0,Tourist,5.7,3,2,0,38769.0,0.6,0
48,7561.0,Tourist,7.3,4,3,0,29544.0,0.74,0
46,5768.0,Student,7.9,7,3,0,74774.0,0.38,1
45,4235.0,Work,7.4,3,3,0,65977.0,0.8,0
44,197511.0,Work,6.3,16,3,0,73725.0,0.33,0
32,59694.0,Work,5.3,16,2,0,16562.0,0.95,0
